Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	NeuronPrefName	NeuroNERAnnots	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	MetadataNote	TableNote	rin	rin_raw	rin_err	rin_n	rin_sd	rin_note	rmp	rmp_raw	rmp_err	rmp_n	rmp_sd	rmp_note	apthr	apthr_raw	apthr_err	apthr_n	apthr_sd	apthr_note	apamp	apamp_raw	apamp_err	apamp_n	apamp_sd	apamp_note	aphw	aphw_raw	aphw_err	aphw_n	aphw_sd	aphw_note	tau	tau_raw	tau_err	tau_n	tau_sd	tau_note	ahpamp	ahpamp_raw	ahpamp_err	ahpamp_n	ahpamp_sd	ahpamp_note	cap	cap_raw	cap_err	cap_n	cap_sd	cap_note	apwidth	apwidth_raw	apwidth_err	apwidth_n	apwidth_sd	apwidth_note	apfreq	apfreq_raw	apfreq_err	apfreq_n	apfreq_sd	apfreq_note	rheo	rheo_raw	rheo_err	rheo_n	rheo_sd	rheo_note	ahpdur	ahpdur_raw	ahpdur_err	ahpdur_n	ahpdur_sd	ahpdur_note	sagratio	sagratio_raw	sagratio_err	sagratio_n	sagratio_sd	sagratio_note	maxfreq	maxfreq_raw	maxfreq_err	maxfreq_n	maxfreq_sd	maxfreq_note	apriseslope	apriseslope_raw	apriseslope_err	apriseslope_n	apriseslope_sd	apriseslope_note	fahpamp	fahpamp_raw	fahpamp_err	fahpamp_n	fahpamp_sd	fahpamp_note	spontfreq	spontfreq_raw	spontfreq_err	spontfreq_n	spontfreq_sd	spontfreq_note	appeak	appeak_raw	appeak_err	appeak_n	appeak_sd	appeak_note	apriset	apriset_raw	apriset_err	apriset_n	apriset_sd	apriset_note	apdecayslope	apdecayslope_raw	apdecayslope_err	apdecayslope_n	apdecayslope_sd	apdecayslope_note	apdelay	apdelay_raw	apdelay_err	apdelay_n	apdelay_sd	apdelay_note	fislope	fislope_raw	fislope_err	fislope_n	fislope_sd	fislope_note	adratio	adratio_raw	adratio_err	adratio_n	adratio_sd	adratio_note	apamprest	apamprest_raw	apamprest_err	apamprest_n	apamprest_sd	apamprest_note	other	other_raw	other_err	other_n	other_sd	other_note	sagamp	sagamp_raw	sagamp_err	sagamp_n	sagamp_sd	sagamp_note	sahpamp	sahpamp_raw	sahpamp_err	sahpamp_n	sahpamp_sd	sahpamp_note	apdecayt	apdecayt_raw	apdecayt_err	apdecayt_n	apdecayt_sd	apdecayt_note	accres	accres_raw	accres_err	accres_n	accres_sd	accres_note	adratioinv	adratioinv_raw	adratioinv_err	adratioinv_n	adratioinv_sd	adratioinv_note	adpamp	adpamp_raw	adpamp_err	adpamp_n	adpamp_sd	adpamp_note	ahpamprest	ahpamprest_raw	ahpamprest_err	ahpamprest_n	ahpamprest_sd	ahpamprest_note	mahpamp	mahpamp_raw	mahpamp_err	mahpamp_n	mahpamp_sd	mahpamp_note	fahpdur	fahpdur_raw	fahpdur_err	fahpdur_n	fahpdur_sd	fahpdur_note	ahpvolt	ahpvolt_raw	ahpvolt_err	ahpvolt_n	ahpvolt_sd	ahpvolt_note	sahpdur	sahpdur_raw	sahpdur_err	sahpdur_n	sahpdur_sd	sahpdur_note	celldiam	celldiam_raw	celldiam_err	celldiam_n	celldiam_sd	celldiam_note	adpctother	adpctother_raw	adpctother_err	adpctother_n	adpctother_sd	adpctother_note	adpct	adpct_raw	adpct_err	adpct_n	adpct_sd	adpct_note	adpctminus	adpctminus_raw	adpctminus_err	adpctminus_n	adpctminus_sd	adpctminus_note	surfarea	surfarea_raw	surfarea_err	surfarea_n	surfarea_sd	surfarea_note	mahpdur	mahpdur_raw	mahpdur_err	mahpdur_n	mahpdur_sd	mahpdur_note	adratiominus	adratiominus_raw	adratiominus_err	adratiominus_n	adratiominus_sd	adratiominus_note	adpctinv	adpctinv_raw	adpctinv_err	adpctinv_n	adpctinv_sd	adpctinv_note	adpdur	adpdur_raw	adpdur_err	adpdur_n	adpdur_sd	adpdur_note	fahpvolt	fahpvolt_raw	fahpvolt_err	fahpvolt_n	fahpvolt_sd	fahpvolt_note	mahpamprest	mahpamprest_raw	mahpamprest_err	mahpamprest_n	mahpamprest_sd	mahpamprest_note	apamptrough	apamptrough_raw	apamptrough_err	apamptrough_n	apamptrough_sd	apamptrough_note	sahpamprest	sahpamprest_raw	sahpamprest_err	sahpamprest_n	sahpamprest_sd	sahpamprest_note	fahpamprest	fahpamprest_raw	fahpamprest_err	fahpamprest_n	fahpamprest_sd	fahpamprest_note	sahpvolt	sahpvolt_raw	sahpvolt_err	sahpvolt_n	sahpvolt_sd	sahpvolt_note	mahpvolt	mahpvolt_raw	mahpvolt_err	mahpvolt_n	mahpvolt_sd	mahpvolt_note
92	Alpha5GABAA receptors regulate the intrinsic excitability of mouse hippocampal pyramidal neurons.	17715197	2007	Orser BA	31273	358.0	Hippocampus CA1 pyramidal cell		Hippocampus CA1 pyramidal cell	[ABA_REGION:382, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]	Hippocampal formation	True	Mice	C57BL, Other	Perforated patch, Patch-clamp	in vitro, cell culture	Corrected			6.48074069841			(95% O2-5% CO2) artificial cerebrospinal fluid (composition in mM: 124 NaCl; 3.0 KCl, 1.3 MgCl2, 2.6 CaCl2, 1.25 NaH2PO4, 26 NaHCO3, and 10 D-glucose) adjusted to 300â310 mosM	5.0	1.3	2.6	151.25	134.8	3.0		" Patch pipettes were pulled from thin-walled borosilicate glass capillary tubes and had open tip resistances of 3â5 MÎ© when filled with an intracellular solution that contained (in mM) 140 CsCl, 10 HEPES, 10 EGTA, 4 Mg-ATP, 1 CaCl2, and 5 QX-314. The pH was adjusted to 7.3 with CsOH and the osmolarity was adjusted to 295â305 mosM.

Perforated-patch recordings were performed in some experiments by including gramicidin D (Sigma-Aldrich Canada, Oakville, ON, Canada) in the patch pipettes. The pipette solution contained (in mM) 150 K-gluconate and 10 HEPES with the pH adjusted to 7.3 with KOH. The osmolarity of the solution was adjusted to 290â300 mosM with sucrose. Gramicidin stock solution (10 mg/ml in methanol) was diluted in K-gluconate solution to a final concentration of 50â100 Âµg/ml just before the experiment."	5.0	4.0	1.0		142.0	150.0	7.3															-41.6	-41.6	1.6	10.0	5.05964425627		74.9	74.9	2.6	10.0	8.22192191644	Not mentioned where it was measured from	1.4	1.4	0.1	10.0	0.316227766017								16.9	-16.9	1.6	10.0	5.05964425627																																												201.9	201.9	20.6	10.0	65.1429197995																										69.3	-69.3	6.7	10.0	21.1872603231																																																																																																																																																																																																	
1275	Spike-timing-dependent plasticity of neocortical excitatory synapses on inhibitory interneurons depends on target cell type.	17804631	2007	Zhang XH	36072	2158.0	Neocortex basket cell	somatosensory cortex layer 2/3 fast-spiking cell	somatosensory cortex layer 2/3 fast-spiking cell	[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		33.0	14.4222051019			The brain was rapidly dissected and transferred into ice-cold oxygenated artificial CSF [ACSF; composed of (in mm) 124 NaCl, 2.5 KCl, 2 MgCl2, 2 CaCl2, 1.25 NaH2PO4, 26 NaHCO3, 11 d-glucose, pH 7.35, â¼303 mOsm] for 2 min.	0.0	2.0	2.0	151.25	134.5	2.5	7.35	The internal solution of the recording pipette contained (in mm) 130 K-gluconate, 20 KCl, 10 Na-phosphocreatine, 10 HEPES, 4 ATP-Mg, 0.3 GTP, and 0.2 EGTA, adjusted to pH 7.3 with KOH and to â¼298 mOsm.	4.0	4.0		20.0	20.0	150.0	7.3			94.3	94.3	4.7	31.0	26.1684925053																				0.85	0.85	0.02	31.0	0.111355287257								23.1	23.1	0.6	31.0	3.3406586177														26.6	26.6	1.5	31.0	8.35164654425		269.0	269.0	17.0	31.0	94.6519941681																																																														300.0	0.3	10.0	21.0	45.8257569496																																												1.07	1.07	0.01	21.0	0.0458257569496																																																																																																																																					
1274	Spike-timing-dependent plasticity of neocortical excitatory synapses on inhibitory interneurons depends on target cell type.	17804631	2007	Zhang XH	36072	2158.0	Neocortex Martinotti cell	somatosensory cortex layer 2/3 low-threshold spiking cell	somatosensory cortex layer 2/3 low-threshold spiking cell	[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		33.0	14.4222051019			The brain was rapidly dissected and transferred into ice-cold oxygenated artificial CSF [ACSF; composed of (in mm) 124 NaCl, 2.5 KCl, 2 MgCl2, 2 CaCl2, 1.25 NaH2PO4, 26 NaHCO3, 11 d-glucose, pH 7.35, â¼303 mOsm] for 2 min.	0.0	2.0	2.0	151.25	134.5	2.5	7.35	The internal solution of the recording pipette contained (in mm) 130 K-gluconate, 20 KCl, 10 Na-phosphocreatine, 10 HEPES, 4 ATP-Mg, 0.3 GTP, and 0.2 EGTA, adjusted to pH 7.3 with KOH and to â¼298 mOsm.	4.0	4.0		20.0	20.0	150.0	7.3			399.6	399.6	28.6	30.0	156.648651446																				1.36	1.36	0.08	30.0	0.438178046004								14.1	14.1	0.6	30.0	3.28633534503														11.7	11.7	1.4	30.0	7.66811580507		43.0	43.0	3.0	30.0	16.4316767252																																																														90.0	0.09	10.0	19.0	43.5889894354																																												0.0205	2.05	0.2	19.0	0.871779788708																																																																																																																																					
401	Diversity of neural signals mediated by multiple, burst-firing mechanisms in rat olfactory tubercle neurons.	17855583	2007	Strowbridge BW	34003	348.0	Olfactory tubercle Islets of Calleja spiny granule neuron	Olfactory tubercle intermittent firing multipolar sparsely spiny neurons	Olfactory tubercle intermittent firing multipolar sparsely spiny neurons	[ABA_REGION:754, Missing:intermittent, HBP_EPHYS_TRIGGER:0000004, HBP_MORPHOLOGY:0000035, Missing:sparsely, HBP_MORPHOLOGY:0000011, NeuronTrigger:neurons]	Striatum	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		30.0	18.3303027798			During experiments, slices were superfused with ACSF that contained (in mM) 124 NaCl, 3 KCl, 1.23 NaH2PO4, 1.2 MgSO4, 26 NaHCO3, 10 dextrose, and 2.5 CaCl2, equilibrated with 95% O2-5% CO2 and warmed to 30Â°C.	5.0	1.2	2.5	151.23	132.0	3.0		Patch pipettes (typically 4â6 MÎ© resistance) contained (in mM) 140 K-methylsulfate, 4 NaCl, 10 HEPES, 0.2 EGTA, 4 MgATP, 0.3 Na3GTP, and 10 phosphocreatine. In some experiments, this internal solution was supplemented with a polar intracellular marker (Alexa594, 100 Î¼M or neurobiotin, 0.5%).	5.0	4.0		24.9	4.0	140.0			 Action potential properties (amplitude, width, latency-to-peak-spike-AHP, AHP amplitude) were calculated by custom software written in Visual Basic.	250.2	250.2	37.7	32.0	213.263405206		-65.1	-65.1	2.0	32.0	11.313708499		-39.4	-39.4	1.2	32.0	6.78822509939		68.7	68.7	2.6	32.0	14.7078210487								25.6	25.6	2.0	32.0	11.313708499		11.7	-11.7	0.9	32.0	5.09116882454								2.05	2.05	0.06	32.0	0.33941125497	no idea if half-width or not													9.3	9.3	1.3	32.0	7.35391052434																																																																																38.9	38.9		32.0																																																																																																																																																														
402	Diversity of neural signals mediated by multiple, burst-firing mechanisms in rat olfactory tubercle neurons.	17855583	2007	Strowbridge BW	34003	348.0	Olfactory tubercle Islets of Calleja spiny granule neuron	Olfactory tubercle non-regenerative bursting neurons	Olfactory tubercle non-regenerative bursting neurons	[ABA_REGION:754, Missing:non-regenerative, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]	Striatum	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		30.0	18.3303027798			During experiments, slices were superfused with ACSF that contained (in mM) 124 NaCl, 3 KCl, 1.23 NaH2PO4, 1.2 MgSO4, 26 NaHCO3, 10 dextrose, and 2.5 CaCl2, equilibrated with 95% O2-5% CO2 and warmed to 30Â°C.	5.0	1.2	2.5	151.23	132.0	3.0		Patch pipettes (typically 4â6 MÎ© resistance) contained (in mM) 140 K-methylsulfate, 4 NaCl, 10 HEPES, 0.2 EGTA, 4 MgATP, 0.3 Na3GTP, and 10 phosphocreatine. In some experiments, this internal solution was supplemented with a polar intracellular marker (Alexa594, 100 Î¼M or neurobiotin, 0.5%).	5.0	4.0		24.9	4.0	140.0			 Action potential properties (amplitude, width, latency-to-peak-spike-AHP, AHP amplitude) were calculated by custom software written in Visual Basic.	251.0	251.0	19.1	77.0	167.601819799		-62.1	-62.1	1.3	77.0	11.4074537036		-39.5	-39.5	0.7	77.0	6.14247507117		64.6	64.6	1.8	77.0	15.7949358973								25.4	25.4	1.6	77.0	14.0399430198		8.0	-8.0	0.5	77.0	4.3874821937								2.17	2.17	0.02	77.0	0.175499287748	no idea if half-width or not													10.3	10.3	0.8	77.0	7.01997150991																																																																																84.2	84.2		77.0																																																																																																																																																														
403	Diversity of neural signals mediated by multiple, burst-firing mechanisms in rat olfactory tubercle neurons.	17855583	2007	Strowbridge BW	34003	348.0	Olfactory tubercle Islets of Calleja spiny granule neuron	Olfactory tubercle regenerative bursting neurons	Olfactory tubercle regenerative bursting neurons	[ABA_REGION:754, Missing:regenerative, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]	Striatum	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		30.0	18.3303027798			During experiments, slices were superfused with ACSF that contained (in mM) 124 NaCl, 3 KCl, 1.23 NaH2PO4, 1.2 MgSO4, 26 NaHCO3, 10 dextrose, and 2.5 CaCl2, equilibrated with 95% O2-5% CO2 and warmed to 30Â°C.	5.0	1.2	2.5	151.23	132.0	3.0		Patch pipettes (typically 4â6 MÎ© resistance) contained (in mM) 140 K-methylsulfate, 4 NaCl, 10 HEPES, 0.2 EGTA, 4 MgATP, 0.3 Na3GTP, and 10 phosphocreatine. In some experiments, this internal solution was supplemented with a polar intracellular marker (Alexa594, 100 Î¼M or neurobiotin, 0.5%).	5.0	4.0		24.9	4.0	140.0			 Action potential properties (amplitude, width, latency-to-peak-spike-AHP, AHP amplitude) were calculated by custom software written in Visual Basic.	242.1	242.1	25.8	21.0	118.23045293		-62.9	-62.9	2.9	21.0	13.2894695154		-38.7	-38.7	1.3	21.0	5.95734840344		60.9	60.9	1.8	21.0	8.24863625092								31.4	31.4	3.0	21.0	13.7477270849		7.5	-7.5	1.6	21.0	7.33212111193								2.05	2.05	0.06	21.0	0.274954541697	no idea if half-width or not													7.3	7.3	1.0	21.0	4.58257569496																																																																																71.4	71.4		21.0																																																																																																																																																														
404	Diversity of neural signals mediated by multiple, burst-firing mechanisms in rat olfactory tubercle neurons.	17855583	2007	Strowbridge BW	34003	348.0	Olfactory tubercle Islets of Calleja spiny granule neuron	Olfactory tubercle regular spiking spiny-dense pyramidal-shaped neurons	Olfactory tubercle regular spiking spiny-dense pyramidal-shaped neurons	[ABA_REGION:754, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000011, Missing:-dense, HBP_MORPHOLOGY:0000001, Missing:-shaped, NeuronTrigger:neurons]	Striatum	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		30.0	18.3303027798			During experiments, slices were superfused with ACSF that contained (in mM) 124 NaCl, 3 KCl, 1.23 NaH2PO4, 1.2 MgSO4, 26 NaHCO3, 10 dextrose, and 2.5 CaCl2, equilibrated with 95% O2-5% CO2 and warmed to 30Â°C.	5.0	1.2	2.5	151.23	132.0	3.0		Patch pipettes (typically 4â6 MÎ© resistance) contained (in mM) 140 K-methylsulfate, 4 NaCl, 10 HEPES, 0.2 EGTA, 4 MgATP, 0.3 Na3GTP, and 10 phosphocreatine. In some experiments, this internal solution was supplemented with a polar intracellular marker (Alexa594, 100 Î¼M or neurobiotin, 0.5%).	5.0	4.0		24.9	4.0	140.0			 Action potential properties (amplitude, width, latency-to-peak-spike-AHP, AHP amplitude) were calculated by custom software written in Visual Basic.	281.4	281.4	52.9	36.0	317.4		-69.5	-69.5	3.6	36.0	21.6		-34.6	-34.6	1.9	36.0	11.4		61.4	61.4	3.0	36.0	18.0								32.0	32.0	5.3	36.0	31.8		11.7	-11.7	1.6	36.0	9.6								2.12	2.12	0.04	36.0	0.24	no idea if half-width or not													8.7	8.7	0.9	36.0	5.4																																																																																42.9	42.9		36.0																																																																																																																																																														
824	Lack of depolarization-induced suppression of inhibition (DSI) in layer 2/3 interneurons that receive cannabinoid-sensitive inhibitory inputs.	17881480	2007	Levine ES	34007	354.0	Neocortex basket cell	Neocortex Layer 2-3 Fast-Spiking Interneuron	Neocortex Layer 2-3 Fast-Spiking Interneuron	[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]	Isocortex	True	Mice	Other	Patch-clamp	in vitro	Unreported		22.0	17.1464281995			During recordings, slices were continuously perfused at 2 ml/min with oxygenated bath solution consisting of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 2 CaCl2, 2 MgCl2, and 15 glucose (pH 7.3, 310 Â± 5 mmol/kg); pH was equilibrated by continuous bubbling with 95% O2-5% CO2.	5.0	2.0	2.0	151.25	135.5	2.5		For whole cell recordings of spontaneous inhibitory postsynaptic potentials (sIPSPs) in current-clamp mode, the pipette solution contained (in mM) 65 K-gluconate, 85 KCl, 10 HEPES, 1 EGTA, 0.1 CaCl2, 4 Na2-ATP, 0.3 Na-GTP, and 10 Tris-phosphocreatine, pH 7.3 (290 Â± 5 mmol/kg). 	5.0		0.1	8.3	85.2	150.0	7.3			230.0	230.0	28.0	9.0	84.0		-61.9	-61.9	0.8	9.0	2.4								79.4	79.4	1.7	9.0	5.1		0.6	0.6	0.04	9.0	0.12	seems like half-width based on value sizes							19.2	-19.2	1.3	9.0	3.9																																																																																																														3.8	3.8	0.3	9.0	0.9																																																																				0.11	11.0	2.4	9.0	7.2	Frequency accommodation was measured as the percent drop in instantaneous frequency between the first and last interspike intervals in response to a 500-ms depolarizing current injection																																																																																				
826	Lack of depolarization-induced suppression of inhibition (DSI) in layer 2/3 interneurons that receive cannabinoid-sensitive inhibitory inputs.	17881480	2007	Levine ES	34007	354.0	Other	Neocortex Layer 2-3 Irregular-Spiking Interneuron	Neocortex Layer 2-3 Irregular-Spiking Interneuron	[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]		True	Mice	Other	Patch-clamp	in vitro	Unreported		22.0	17.1464281995			During recordings, slices were continuously perfused at 2 ml/min with oxygenated bath solution consisting of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 2 CaCl2, 2 MgCl2, and 15 glucose (pH 7.3, 310 Â± 5 mmol/kg); pH was equilibrated by continuous bubbling with 95% O2-5% CO2.	5.0	2.0	2.0	151.25	135.5	2.5		For whole cell recordings of spontaneous inhibitory postsynaptic potentials (sIPSPs) in current-clamp mode, the pipette solution contained (in mM) 65 K-gluconate, 85 KCl, 10 HEPES, 1 EGTA, 0.1 CaCl2, 4 Na2-ATP, 0.3 Na-GTP, and 10 Tris-phosphocreatine, pH 7.3 (290 Â± 5 mmol/kg). 	5.0		0.1	8.3	85.2	150.0	7.3			349.0	349.0	39.0	17.0	160.801119399		-55.0	-55.0	1.5	17.0	6.18465843843								70.7	70.7	9.8	17.0	40.4064351311		0.8	0.8	0.04	17.0	0.164924225025	seems like half-width based on value sizes							12.0	-12.0	0.8	17.0	3.29848450049																																																																																																														10.7	10.7	2.1	17.0	8.6585218138																																																																																																																																																													
827	Lack of depolarization-induced suppression of inhibition (DSI) in layer 2/3 interneurons that receive cannabinoid-sensitive inhibitory inputs.	17881480	2007	Levine ES	34007	354.0	Other	Neocortex Layer 2-3 Regular-Spiking Non-Pyramidal Interneuron	Neocortex Layer 2-3 Regular-Spiking Non-Pyramidal Interneuron	[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:Non-, HBP_MORPHOLOGY:0000001, NeuronTrigger:Interneuron]		True	Mice	Other	Patch-clamp	in vitro	Unreported		22.0	17.1464281995			During recordings, slices were continuously perfused at 2 ml/min with oxygenated bath solution consisting of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 2 CaCl2, 2 MgCl2, and 15 glucose (pH 7.3, 310 Â± 5 mmol/kg); pH was equilibrated by continuous bubbling with 95% O2-5% CO2.	5.0	2.0	2.0	151.25	135.5	2.5		For whole cell recordings of spontaneous inhibitory postsynaptic potentials (sIPSPs) in current-clamp mode, the pipette solution contained (in mM) 65 K-gluconate, 85 KCl, 10 HEPES, 1 EGTA, 0.1 CaCl2, 4 Na2-ATP, 0.3 Na-GTP, and 10 Tris-phosphocreatine, pH 7.3 (290 Â± 5 mmol/kg). 	5.0		0.1	8.3	85.2	150.0	7.3			348.0	348.0	35.0	14.0	130.958008537		-59.0	-59.0	2.0	14.0	7.48331477355								85.5	85.5	1.9	14.0	7.10914903487		0.9	0.9	0.06	14.0	0.224499443206	seems like half-width based on value sizes							10.2	-10.2	0.9	14.0	3.3674916481																																																																																																														11.5	11.5	1.2	14.0	4.48998886413																																																																				0.55	55.0	5.8	14.0	21.7016128433	Frequency accommodation was measured as the percent drop in instantaneous frequency between the first and last interspike intervals in response to a 500-ms depolarizing current injection																																																																																				
825	Lack of depolarization-induced suppression of inhibition (DSI) in layer 2/3 interneurons that receive cannabinoid-sensitive inhibitory inputs.	17881480	2007	Levine ES	34007	354.0	Neocortex pyramidal cell layer 2-3		Neocortex pyramidal cell layer 2-3	[ABA_REGION:315, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell, HBP_LAYER:0000111]	Isocortex	True	Mice	Other	Patch-clamp	in vitro	Unreported		22.0	17.1464281995			During recordings, slices were continuously perfused at 2 ml/min with oxygenated bath solution consisting of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 2 CaCl2, 2 MgCl2, and 15 glucose (pH 7.3, 310 Â± 5 mmol/kg); pH was equilibrated by continuous bubbling with 95% O2-5% CO2.	5.0	2.0	2.0	151.25	135.5	2.5		For whole cell recordings of spontaneous inhibitory postsynaptic potentials (sIPSPs) in current-clamp mode, the pipette solution contained (in mM) 65 K-gluconate, 85 KCl, 10 HEPES, 1 EGTA, 0.1 CaCl2, 4 Na2-ATP, 0.3 Na-GTP, and 10 Tris-phosphocreatine, pH 7.3 (290 Â± 5 mmol/kg). 	5.0		0.1	8.3	85.2	150.0	7.3			272.0	272.0	18.0	13.0	64.8999229584		-68.8	-68.8	1.1	13.0	3.96610640301								90.5	90.5	1.2	13.0	4.32666153056		1.4	1.4	0.06	13.0	0.216333076528	seems like half-width based on value sizes							3.7	-3.7	0.6	13.0	2.16333076528																																																																																																														3.0	3.0	0.4	13.0	1.44222051019																																																																				0.68	68.0	2.7	13.0	9.73498844375	Frequency accommodation was measured as the percent drop in instantaneous frequency between the first and last interspike intervals in response to a 500-ms depolarizing current injection																																																																																				
1004	NMDA receptor-dependent long-term potentiation in mouse hippocampal interneurons shows a unique dependence on Ca(2+)/calmodulin-dependent kinases.	17884930	2007	Kullmann DM	46287	11371.0	Hippocampus CA1 basket cell		Hippocampus CA1 basket cell	[ABA_REGION:382, HBP_MORPHOLOGY:0000019, NeuronTrigger:cell]	Hippocampal formation	True	Mice	C57BL	Patch-clamp	in vitro	Corrected		32.0	27.1108834235			The composition of the ACSF was (mm): 119 NaCl, 3.5 KCl, 2.5 CaCl2, 1.3 MgSO4, 1.25 NaH2PO4, 25 NaHCO3, 11 glucose, pH 7.4 (equilibrated with 95% O2â5% CO2).	5.0	1.3	2.5	145.25	127.5	3.5	7.4	The potassium gluconate pipette solution contained (mm): 145 potassium gluconate, 8 NaCl, 20â25 KOH-HEPES, 0.2 EGTA, and 1â5 QX-314 Br (pH 7.2, osmolarity 295 mosmol lâ1).	5.0			8.0	8.0	167.5	7.2			284.0	284.0	73.0	5.0	73.0		-59.8	-59.8	6.4	5.0	6.4																				13.3	13.3	3.1	5.0	3.1		11.2	11.2	3.9	5.0	3.9																																						206.0	206.0	48.0	5.0	48.0																																						21.2	21.2	3.1	5.0	3.1																																																																																																								0.74	26.0	10.0	5.0	10.0																																																																															
1005	NMDA receptor-dependent long-term potentiation in mouse hippocampal interneurons shows a unique dependence on Ca(2+)/calmodulin-dependent kinases.	17884930	2007	Kullmann DM	46287	11371.0	Hippocampus CA1 pyramidal cell		Hippocampus CA1 pyramidal cell	[ABA_REGION:382, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]	Hippocampal formation	True	Mice	C57BL	Patch-clamp	in vitro	Corrected		32.0	27.1108834235			The composition of the ACSF was (mm): 119 NaCl, 3.5 KCl, 2.5 CaCl2, 1.3 MgSO4, 1.25 NaH2PO4, 25 NaHCO3, 11 glucose, pH 7.4 (equilibrated with 95% O2â5% CO2).	5.0	1.3	2.5	145.25	127.5	3.5	7.4	The potassium gluconate pipette solution contained (mm): 145 potassium gluconate, 8 NaCl, 20â25 KOH-HEPES, 0.2 EGTA, and 1â5 QX-314 Br (pH 7.2, osmolarity 295 mosmol lâ1).	5.0			8.0	8.0	167.5	7.2			107.0	107.0	16.0	6.0	16.0		-62.8	-62.8	2.6	6.0	2.6																				29.8	29.8	6.8	6.0	6.8		4.2	4.2	1.2	6.0	1.2																																						86.0	86.0	29.0	6.0	29.0																																						48.0	48.0	13.9	6.0	13.9																																																																																																								0.51	49.0	15.0	6.0	15.0																																																																															
