numa,ida,numb,idb,kmdist,midist
135,PER,600,MOR,8950,5581
135,PER,615,ALG,9908,6178
135,PER,616,TUN,10534,6568
135,PER,620,LIB,10754,6706
135,PER,625,SUD,12428,7749
135,PER,630,IRN,14242,8880
135,PER,640,TUR,12544,7822
135,PER,645,IRQ,13633,8500
135,PER,651,EGY,12418,7743
135,PER,652,SYR,12890,8037
135,PER,660,LEB,12812,7989
135,PER,663,JOR,12865,8022
135,PER,666,ISR,12753,7952
135,PER,670,SAU,13958,8703
135,PER,678,YAR,13655,8514
135,PER,679,YEM,13655,8514
135,PER,680,YPR,13712,8550
135,PER,690,KUW,14032,8749
135,PER,692,BAH,14394,8975
135,PER,694,QAT,14391,8973
135,PER,696,UAE,14734,9187
135,PER,698,OMA,15151,9447
135,PER,700,AFG,15797,9850
135,PER,701,TKM,14766,9207
135,PER,702,TAJ,15553,9698
135,PER,703,KYR,15682,9778
135,PER,704,UZB,15408,9607
135,PER,705,KZK,15755,9823
135,PER,710,CHN,16718,10424
135,PER,711,TBT,17691,11031
135,PER,712,MON,16086,10030
135,PER,713,TAW,17568,10954
135,PER,730,KOR,16333,10184
135,PER,731,PRK,16253,10134
135,PER,732,ROK,16333,10184
135,PER,740,JPN,15502,9666
135,PER,750,IND,16796,10473
135,PER,760,BHU,17829,11117
135,PER,770,PAK,16159,10076
135,PER,771,BNG,18197,11347
135,PER,775,MYA,19138,11933
135,PER,780,SRI,17378,10836
135,PER,790,NEP,17513,10920
135,PER,781,MAD,16562,10327
135,PER,800,THI,19707,12288
135,PER,811,CAM,19777,12331
135,PER,812,LAO,19436,12119
135,PER,815,VNM,19578,12207
135,PER,816,DRV,18960,11822
135,PER,817,RVN,19590,12215
135,PER,820,MAL,18992,11842
135,PER,830,SIN,18779,11709
135,PER,835,BRU,18472,11518
135,PER,840,PHI,18041,11249
135,PER,850,INS,17952,11194
135,PER,860,ETM,16619,10362
135,PER,900,AUL,12868,8023
135,PER,910,PNG,14575,9088
135,PER,920,NEW,10596,6607
135,PER,935,VAN,12310,7676
135,PER,940,SOL,13428,8373
135,PER,950,FJI,11079,6908
135,PER,983,MSI,12908,8048
135,PER,986,PAL,16519,10300
135,PER,987,FSM,13929,8685
135,PER,990,WSM,11852,7390
140,BRA,2,USA,6722,4192
140,BRA,20,CAN,7282,4540
140,BRA,31,BHM,5344,3332
140,BRA,40,CUB,5680,3542
140,BRA,41,HAI,4621,2881
140,BRA,42,DOM,4461,2782
140,BRA,51,JAM,4870,3037
140,BRA,52,TRI,3233,2016
140,BRA,53,BAR,3400,2120
140,BRA,54,DMA,3514,2191
140,BRA,55,GRN,3393,2115
140,BRA,56,SLU,3543,2209
140,BRA,57,SVG,3483,2171
140,BRA,58,AAB,3893,2427
140,BRA,60,SKN,3964,2471
140,BRA,80,BLZ,5729,3572
140,BRA,70,MEX,6816,4250
140,BRA,90,GUA,5751,3586
140,BRA,91,HON,5438,3390
140,BRA,92,SAL,5580,3479
140,BRA,93,NIC,5222,3256
140,BRA,94,COS,4891,3050
140,BRA,95,PAN,4411,2750
140,BRA,100,COL,3651,2276
140,BRA,101,VEN,3512,2190
140,BRA,110,GUY,2714,1692
140,BRA,115,SUR,2467,1538
140,BRA,130,ECU,3780,2357
140,BRA,135,PER,3185,1986
140,BRA,145,BOL,2178,1358
140,BRA,150,PAR,1509,941
140,BRA,155,CHL,3057,1906
140,BRA,160,ARG,2370,1477
140,BRA,165,URU,2277,1420
140,BRA,200,UK,8686,5416
140,BRA,205,IRE,8536,5323
140,BRA,210,NTH,9001,5612
140,BRA,211,BEL,8837,5510
140,BRA,212,LUX,8916,5560
140,BRA,220,FRN,8583,5351
140,BRA,221,MNC,8592,5357
140,BRA,223,LIE,8947,5579
140,BRA,225,SWZ,8742,5451
140,BRA,230,SPN,7628,4756
140,BRA,232,AND,8130,5069
140,BRA,235,POR,7140,4452
140,BRA,255,GMY,9484,5913
140,BRA,260,GFR,8995,5608
140,BRA,265,GDR,9484,5913
140,BRA,290,POL,9942,6199
140,BRA,300,AUH,9429,5879
140,BRA,305,AUS,9429,5879
140,BRA,310,HUN,9566,5965
140,BRA,315,CZE,9426,5877
140,BRA,316,CZR,9426,5877
140,BRA,317,SLO,9484,5913
140,BRA,325,ITA,8789,5480
140,BRA,331,SNM,8928,5567
140,BRA,338,MLT,8640,5387
140,BRA,339,ALB,9315,5808
140,BRA,345,SER,9511,5930
140,BRA,341,MNG,9340,5824
140,BRA,343,MAC,9485,5914
140,BRA,344,CRO,9247,5766
140,BRA,345,YUG,9511,5930
140,BRA,346,BOS,9317,5810
140,BRA,349,SLV,9197,5735
140,BRA,350,GRC,9470,5905
140,BRA,352,CYP,10164,6338
140,BRA,355,BUL,9625,6002
140,BRA,359,MLD,10234,6381
140,BRA,360,RUM,9922,6187
140,BRA,365,RUS,11079,6908
140,BRA,366,EST,10463,6524
140,BRA,367,LAT,10308,6427
140,BRA,368,LIT,10298,6421
140,BRA,369,UKR,10462,6524
140,BRA,370,BLR,10391,6479
140,BRA,371,ARM,11253,7016
140,BRA,372,GRG,11282,7034
140,BRA,373,AZE,11702,7296
140,BRA,375,FIN,10513,6555
140,BRA,380,SWD,10119,6309
140,BRA,385,NOR,9765,6089
140,BRA,390,DEN,9608,5991
140,BRA,395,ICE,9067,5653
140,BRA,402,CAP,4322,2695
140,BRA,403,STP,6264,3906
140,BRA,404,GNB,4568,2848
140,BRA,411,EQG,6616,4125
140,BRA,420,GAM,4626,2884
140,BRA,432,MLI,5306,3308
140,BRA,433,SEN,4635,2890
140,BRA,434,BEN,6019,3753
140,BRA,435,MAA,5055,3152
140,BRA,436,NIR,6309,3934
140,BRA,437,CDI,5221,3256
140,BRA,438,GUI,4606,2872
140,BRA,439,BFO,5906,3683
140,BRA,450,LBR,4686,2922
140,BRA,451,SIE,4572,2851
140,BRA,452,GHA,5721,3567
140,BRA,461,TOG,5866,3658
140,BRA,471,CAO,6812,4248
140,BRA,475,NIG,6087,3795
140,BRA,481,GAB,6494,4049
140,BRA,482,CEN,7600,4739
140,BRA,483,CHA,7523,4691
140,BRA,484,CON,6990,4358
140,BRA,490,DRC,6990,4358
140,BRA,500,UGA,8948,5579
140,BRA,501,KEN,9381,5849
140,BRA,510,TAZ,9505,5927
140,BRA,511,ZAN,9489,5916
140,BRA,516,BUI,8519,5312
140,BRA,517,RWA,8664,5402
140,BRA,520,SOM,10381,6473
140,BRA,522,DJI,10402,6486
140,BRA,530,ETH,9872,6156
140,BRA,531,ERI,10086,6289
140,BRA,540,ANG,6649,4146
140,BRA,541,MZM,8310,5182
140,BRA,551,ZAM,8128,5068
140,BRA,552,ZIM,8341,5201
140,BRA,553,MAW,8715,5434
140,BRA,560,SAF,7915,4935
140,BRA,563,TRA,7915,4935
140,BRA,564,OFS,7650,4770
140,BRA,565,NAM,6827,4257
140,BRA,570,LES,7744,4829
140,BRA,571,BOT,7697,4799
140,BRA,572,SWA,8180,5100
140,BRA,580,MAG,10030,6254
140,BRA,581,COM,9788,6103
140,BRA,590,MAS,10965,6837
140,BRA,591,SEY,11291,7040
140,BRA,600,MOR,6887,4294
140,BRA,615,ALG,7783,4853
140,BRA,616,TUN,8313,5184
140,BRA,620,LIB,8354,5209
140,BRA,625,SUD,9434,5882
140,BRA,630,IRN,11778,7344
140,BRA,640,TUR,10259,6397
140,BRA,645,IRQ,11089,6914
140,BRA,651,EGY,9814,6119
140,BRA,652,SYR,10366,6464
140,BRA,660,LEB,10293,6418
140,BRA,663,JOR,10276,6408
140,BRA,666,ISR,10199,6359
140,BRA,670,SAU,11123,6935
140,BRA,678,YAR,10622,6623
140,BRA,679,YEM,10622,6623
140,BRA,680,YPR,10629,6627
140,BRA,690,KUW,11345,7074
140,BRA,692,BAH,11610,7239
140,BRA,694,QAT,11591,7227
140,BRA,696,UAE,11887,7412
140,BRA,698,OMA,12273,7652
140,BRA,700,AFG,13385,8346
140,BRA,701,TKM,12409,7737
140,BRA,702,TAJ,13332,8313
140,BRA,703,KYR,13768,8585
140,BRA,704,UZB,13346,8322
140,BRA,705,KZK,13946,8696
140,BRA,710,CHN,16911,10544
140,BRA,711,TBT,15497,9663
140,BRA,712,MON,15746,9818
140,BRA,713,TAW,18437,11496
140,BRA,730,KOR,17504,10914
140,BRA,731,PRK,17270,10768
140,BRA,732,ROK,17504,10914
140,BRA,740,JPN,17659,11011
140,BRA,750,IND,14187,8846
140,BRA,760,BHU,15407,9607
140,BRA,770,PAK,13745,8570
140,BRA,771,BNG,15536,9687
140,BRA,775,MYA,16135,10060
140,BRA,780,SRI,14195,8851
140,BRA,790,NEP,14981,9341
140,BRA,781,MAD,13382,8344
140,BRA,800,THI,16567,10330
140,BRA,811,CAM,16995,10597
140,BRA,812,LAO,16830,10494
140,BRA,815,VNM,17185,10715
140,BRA,816,DRV,17130,10681
140,BRA,817,RVN,17173,10708
140,BRA,820,MAL,16387,10218
140,BRA,830,SIN,16508,10293
140,BRA,835,BRU,17741,11062
140,BRA,840,PHI,18779,11709
140,BRA,850,INS,16343,10190
140,BRA,860,ETM,17273,10770
140,BRA,900,AUL,14157,8827
140,BRA,910,PNG,16853,10508
140,BRA,920,NEW,12388,7724
140,BRA,935,VAN,14864,9268
140,BRA,940,SOL,16103,10041
140,BRA,950,FJI,13751,8574
140,BRA,983,MSI,16073,10022
140,BRA,986,PAL,19127,11926
140,BRA,987,FSM,17037,10623
140,BRA,990,WSM,14573,9086
145,BOL,2,USA,6170,3847
145,BOL,20,CAN,6865,4280
145,BOL,31,BHM,4562,2844
145,BOL,40,CUB,4628,2886
145,BOL,41,HAI,3887,2424
145,BOL,42,DOM,3846,2398
145,BOL,51,JAM,3905,2435
145,BOL,52,TRI,3058,1907
145,BOL,53,BAR,3377,2106
145,BOL,54,DMA,3364,2098
145,BOL,55,GRN,3207,1999
145,BOL,56,SLU,3411,2127
145,BOL,57,SVG,3341,2083
145,BOL,58,AAB,3740,2332
145,BOL,60,SKN,3754,2341
145,BOL,80,BLZ,4334,2702
145,BOL,70,MEX,5215,3252
145,BOL,90,GUA,4213,2627
145,BOL,91,HON,3973,2477
145,BOL,92,SAL,4054,2528
145,BOL,93,NIC,3727,2324
145,BOL,94,COS,3397,2118
145,BOL,95,PAN,3058,1907
145,BOL,100,COL,2400,1496
145,BOL,101,VEN,2902,1810
145,BOL,110,GUY,2796,1744
145,BOL,115,SUR,2811,1753
145,BOL,130,ECU,2126,1326
145,BOL,135,PER,1069,666
145,BOL,140,BRA,2178,1358
145,BOL,150,PAR,1480,923
145,BOL,155,CHL,1908,1190
145,BOL,160,ARG,2213,1380
145,BOL,165,URU,2327,1451
145,BOL,200,UK,9940,6198
145,BOL,205,IRE,9661,6024
145,BOL,210,NTH,10278,6409
145,BOL,211,BEL,10160,6335
145,BOL,212,LUX,10266,6401
145,BOL,220,FRN,9935,6195
145,BOL,221,MNC,10104,6300
145,BOL,223,LIE,10394,6481
145,BOL,225,SWZ,10195,6357
145,BOL,230,SPN,9102,5675
145,BOL,232,AND,9610,5992
145,BOL,235,POR,8582,5351
145,BOL,255,GMY,10836,6756
145,BOL,260,GFR,10346,6451
145,BOL,265,GDR,10836,6756
145,BOL,290,POL,11344,7073
145,BOL,300,AUH,10909,6802
145,BOL,305,AUS,10909,6802
145,BOL,310,HUN,11089,6914
145,BOL,315,CZE,10839,6759
145,BOL,316,CZR,10839,6759
145,BOL,317,SLO,10969,6839
145,BOL,325,ITA,10410,6491
145,BOL,331,SNM,10484,6537
145,BOL,338,MLT,10392,6480
145,BOL,339,ALB,10988,6851
145,BOL,345,SER,11117,6931
145,BOL,341,MNG,10977,6845
145,BOL,343,MAC,11146,6950
145,BOL,344,CRO,10798,6733
145,BOL,345,YUG,11117,6931
145,BOL,346,BOS,10934,6818
145,BOL,349,SLV,10714,6681
145,BOL,350,GRC,11233,7004
145,BOL,352,CYP,12030,7501
145,BOL,355,BUL,11295,7043
145,BOL,359,MLD,11809,7363
145,BOL,360,RUM,11560,7208
145,BOL,365,RUS,12450,7763
145,BOL,366,EST,11677,7281
145,BOL,367,LAT,11608,7238
145,BOL,368,LIT,11665,7273
145,BOL,369,UKR,11962,7459
145,BOL,370,BLR,11795,7355
145,BOL,371,ARM,13041,8131
145,BOL,372,GRG,13069,8149
145,BOL,373,AZE,13493,8413
145,BOL,375,FIN,11697,7293
145,BOL,380,SWD,11300,7046
145,BOL,385,NOR,10897,6795
145,BOL,390,DEN,10869,6777
145,BOL,395,ICE,9733,6069
145,BOL,402,CAP,5997,3739
145,BOL,403,STP,8433,5258
145,BOL,404,GNB,6496,4050
145,BOL,411,EQG,8784,5477
145,BOL,420,GAM,6501,4053
145,BOL,432,MLI,7297,4550
145,BOL,433,SEN,6476,4038
145,BOL,434,BEN,8146,5079
145,BOL,435,MAA,6834,4261
145,BOL,436,NIR,8358,5212
145,BOL,437,CDI,7315,4561
145,BOL,438,GUI,6595,4112
145,BOL,439,BFO,7947,4955
145,BOL,450,LBR,6747,4207
145,BOL,451,SIE,6582,4104
145,BOL,452,GHA,7849,4894
145,BOL,461,TOG,7988,4981
145,BOL,471,CAO,8978,5598
145,BOL,475,NIG,8216,5123
145,BOL,481,GAB,8668,5405
145,BOL,482,CEN,9770,6092
145,BOL,483,CHA,9638,6010
145,BOL,484,CON,9166,5716
145,BOL,490,DRC,9166,5716
145,BOL,500,UGA,11123,6936
145,BOL,501,KEN,11551,7202
145,BOL,510,TAZ,11646,7261
145,BOL,511,ZAN,11629,7251
145,BOL,516,BUI,10689,6665
145,BOL,517,RWA,10839,6758
145,BOL,520,SOM,12553,7827
145,BOL,522,DJI,12570,7838
145,BOL,530,ETH,12045,7510
145,BOL,531,ERI,12229,7625
145,BOL,540,ANG,8817,5497
145,BOL,541,MZM,10229,6378
145,BOL,551,ZAM,10217,6370
145,BOL,552,ZIM,10399,6484
145,BOL,553,MAW,10810,6740
145,BOL,560,SAF,9867,6152
145,BOL,563,TRA,9867,6152
145,BOL,564,OFS,9536,5946
145,BOL,565,NAM,8857,5523
145,BOL,570,LES,9629,6004
145,BOL,571,BOT,9673,6032
145,BOL,572,SWA,10105,6300
145,BOL,580,MAG,12007,7487
145,BOL,581,COM,11875,7404
145,BOL,590,MAS,12844,8008
145,BOL,591,SEY,13401,8356
145,BOL,600,MOR,8476,5285
145,BOL,615,ALG,9427,5878
145,BOL,616,TUN,10025,6251
145,BOL,620,LIB,10172,6343
145,BOL,625,SUD,11568,7213
145,BOL,630,IRN,13680,8530
145,BOL,640,TUR,12039,7506
145,BOL,645,IRQ,13022,8120
145,BOL,651,EGY,11763,7335
145,BOL,652,SYR,12279,7656
145,BOL,660,LEB,12203,7609
145,BOL,663,JOR,12223,7621
145,BOL,666,ISR,12126,7561
145,BOL,670,SAU,13198,8229
145,BOL,678,YAR,12774,7965
145,BOL,679,YEM,12774,7965
145,BOL,680,YPR,12797,7979
145,BOL,690,KUW,13353,8326
145,BOL,692,BAH,13666,8521
145,BOL,694,QAT,13655,8514
145,BOL,696,UAE,13974,8713
145,BOL,698,OMA,14376,8964
145,BOL,700,AFG,15293,9536
145,BOL,701,TKM,14267,8896
145,BOL,702,TAJ,15141,9441
145,BOL,703,KYR,15424,9617
145,BOL,704,UZB,15069,9396
145,BOL,705,KZK,15550,9696
145,BOL,710,CHN,17407,10854
145,BOL,711,TBT,17392,10844
145,BOL,712,MON,16521,10302
145,BOL,713,TAW,18589,11591
145,BOL,730,KOR,17240,10750
145,BOL,731,PRK,17119,10674
145,BOL,732,ROK,17240,10750
145,BOL,740,JPN,16524,10303
145,BOL,750,IND,16207,10106
145,BOL,760,BHU,17397,10847
145,BOL,770,PAK,15663,9767
145,BOL,771,BNG,17623,10988
145,BOL,775,MYA,18312,11418
145,BOL,780,SRI,16331,10183
145,BOL,790,NEP,16995,10597
145,BOL,781,MAD,15511,9672
145,BOL,800,THI,18723,11674
145,BOL,811,CAM,19051,11879
145,BOL,812,LAO,19002,11848
145,BOL,815,VNM,19181,11960
145,BOL,816,DRV,19151,11941
145,BOL,817,RVN,19172,11954
145,BOL,820,MAL,18166,11327
145,BOL,830,SIN,18109,11292
145,BOL,835,BRU,18686,11652
145,BOL,840,PHI,19012,11855
145,BOL,850,INS,17484,10901
145,BOL,860,ETM,16887,10530
145,BOL,900,AUL,13105,8171
145,BOL,910,PNG,15219,9489
145,BOL,920,NEW,10957,6832
145,BOL,935,VAN,12999,8105
145,BOL,940,SOL,14183,8843
145,BOL,950,FJI,11801,7358
145,BOL,983,MSI,13894,8663
145,BOL,986,PAL,17380,10837
145,BOL,987,FSM,14876,9276
145,BOL,990,WSM,12603,7859
150,PAR,2,USA,7383,4604
150,PAR,20,CAN,8035,5010
150,PAR,31,BHM,5829,3634
150,PAR,40,CUB,5989,3734
150,PAR,41,HAI,5116,3190
150,PAR,42,DOM,5025,3133
150,PAR,51,JAM,5221,3256
150,PAR,52,TRI,3991,2488
150,PAR,53,BAR,4253,2652
150,PAR,54,DMA,4304,2684
150,PAR,55,GRN,4155,2591
150,PAR,56,SLU,4344,2709
150,PAR,57,SVG,4275,2666
150,PAR,58,AAB,4701,2931
150,PAR,60,SKN,4744,2958
150,PAR,80,BLZ,5778,3603
150,PAR,70,MEX,6692,4173
150,PAR,90,GUA,5680,3541
150,PAR,91,HON,5426,3383
150,PAR,92,SAL,5517,3440
150,PAR,93,NIC,5183,3232
150,PAR,94,COS,4849,3023
150,PAR,95,PAN,4471,2788
150,PAR,100,COL,3761,2345
150,PAR,101,VEN,4034,2515
150,PAR,110,GUY,3571,2227
150,PAR,115,SUR,3441,2146
150,PAR,130,ECU,3586,2236
150,PAR,135,PER,2508,1564
150,PAR,140,BRA,1509,941
150,PAR,145,BOL,1480,923
150,PAR,155,CHL,1555,970
150,PAR,160,ARG,1003,625
150,PAR,165,URU,1012,631
150,PAR,200,UK,10158,6334
150,PAR,205,IRE,9980,6223
150,PAR,210,NTH,10479,6534
150,PAR,211,BEL,10322,6436
150,PAR,212,LUX,10406,6488
150,PAR,220,FRN,10071,6279
150,PAR,221,MNC,10097,6296
150,PAR,223,LIE,10448,6515
150,PAR,225,SWZ,10243,6387
150,PAR,230,SPN,9127,5691
150,PAR,232,AND,9632,6006
150,PAR,235,POR,8634,5384
150,PAR,255,GMY,10976,6844
150,PAR,260,GFR,10485,6537
150,PAR,265,GDR,10976,6844
150,PAR,290,POL,11441,7134
150,PAR,300,AUH,10934,6818
150,PAR,305,AUS,10934,6818
150,PAR,310,HUN,11073,6904
150,PAR,315,CZE,10925,6812
150,PAR,316,CZR,10925,6812
150,PAR,317,SLO,10989,6852
150,PAR,325,ITA,10298,6421
150,PAR,331,SNM,10436,6507
150,PAR,338,MLT,10141,6323
150,PAR,339,ALB,10822,6748
150,PAR,345,SER,11020,6871
150,PAR,341,MNG,10848,6764
150,PAR,343,MAC,10991,6853
150,PAR,344,CRO,10755,6706
150,PAR,345,YUG,11020,6871
150,PAR,346,BOS,10826,6750
150,PAR,349,SLV,10704,6674
150,PAR,350,GRC,10967,6838
150,PAR,352,CYP,11635,7255
150,PAR,355,BUL,11131,6941
150,PAR,359,MLD,11743,7322
150,PAR,360,RUM,11430,7127
150,PAR,365,RUS,12579,7843
150,PAR,366,EST,11939,7444
150,PAR,367,LAT,11796,7355
150,PAR,368,LIT,11795,7355
150,PAR,369,UKR,11970,7464
150,PAR,370,BLR,11892,7415
150,PAR,371,ARM,12737,7942
150,PAR,372,GRG,12765,7960
150,PAR,373,AZE,13182,8219
150,PAR,375,FIN,11984,7472
150,PAR,380,SWD,11586,7224
150,PAR,385,NOR,11220,6996
150,PAR,390,DEN,11087,6913
150,PAR,395,ICE,10376,6470
150,PAR,402,CAP,5828,3634
150,PAR,403,STP,7502,4678
150,PAR,404,GNB,6054,3775
150,PAR,411,EQG,7849,4894
150,PAR,420,GAM,6123,3818
150,PAR,432,MLI,6764,4217
150,PAR,433,SEN,6138,3827
150,PAR,434,BEN,7356,4587
150,PAR,435,MAA,6562,4092
150,PAR,436,NIR,7724,4816
150,PAR,437,CDI,6611,4122
150,PAR,438,GUI,6071,3786
150,PAR,439,BFO,7331,4571
150,PAR,450,LBR,6111,3810
150,PAR,451,SIE,6029,3759
150,PAR,452,GHA,7062,4403
150,PAR,461,TOG,7213,4497
150,PAR,471,CAO,8052,5021
150,PAR,475,NIG,7420,4626
150,PAR,481,GAB,7699,4801
150,PAR,482,CEN,8808,5492
150,PAR,483,CHA,8860,5524
150,PAR,484,CON,8085,5041
150,PAR,490,DRC,8085,5041
150,PAR,500,UGA,10003,6237
150,PAR,501,KEN,10389,6478
150,PAR,510,TAZ,10398,6484
150,PAR,511,ZAN,10381,6473
150,PAR,516,BUI,9540,5948
150,PAR,517,RWA,9715,6057
150,PAR,520,SOM,11387,7100
150,PAR,522,DJI,11585,7224
150,PAR,530,ETH,11040,6883
150,PAR,531,ERI,11346,7074
150,PAR,540,ANG,7681,4789
150,PAR,541,MZM,8809,5493
150,PAR,551,ZAM,8911,5556
150,PAR,552,ZIM,9062,5650
150,PAR,553,MAW,9504,5926
150,PAR,560,SAF,8465,5278
150,PAR,563,TRA,8465,5278
150,PAR,564,OFS,8109,5056
150,PAR,565,NAM,7514,4685
150,PAR,570,LES,8201,5113
150,PAR,571,BOT,8286,5166
150,PAR,572,SWA,8688,5417
150,PAR,580,MAG,10600,6609
150,PAR,581,COM,10548,6577
150,PAR,590,MAS,11393,7104
150,PAR,591,SEY,12085,7535
150,PAR,600,MOR,8394,5234
150,PAR,615,ALG,9292,5794
150,PAR,616,TUN,9819,6122
150,PAR,620,LIB,9846,6139
150,PAR,625,SUD,10719,6684
150,PAR,630,IRN,13223,8245
150,PAR,640,TUR,11749,7326
150,PAR,645,IRQ,12528,7811
150,PAR,651,EGY,11256,7018
150,PAR,652,SYR,11819,7370
150,PAR,660,LEB,11748,7325
150,PAR,663,JOR,11716,7305
150,PAR,666,ISR,11647,7262
150,PAR,670,SAU,12465,7772
150,PAR,678,YAR,11853,7391
150,PAR,679,YEM,11853,7391
150,PAR,680,YPR,11811,7364
150,PAR,690,KUW,12740,7944
150,PAR,692,BAH,12963,8083
150,PAR,694,QAT,12938,8067
150,PAR,696,UAE,13206,8234
150,PAR,698,OMA,13566,8459
150,PAR,700,AFG,14809,9234
150,PAR,701,TKM,13865,8645
150,PAR,702,TAJ,14794,9224
150,PAR,703,KYR,15259,9515
150,PAR,704,UZB,14829,9246
150,PAR,705,KZK,15444,9630
150,PAR,710,CHN,18338,11434
150,PAR,711,TBT,16873,10521
150,PAR,712,MON,17196,10722
150,PAR,713,TAW,19918,12420
150,PAR,730,KOR,18601,11598
150,PAR,731,PRK,18421,11486
150,PAR,732,ROK,18601,11598
150,PAR,740,JPN,18003,11225
150,PAR,750,IND,15526,9681
150,PAR,760,BHU,16726,10429
150,PAR,770,PAK,15157,9451
150,PAR,771,BNG,16756,10448
150,PAR,775,MYA,17094,10658
150,PAR,780,SRI,15004,9356
150,PAR,790,NEP,16299,10163
150,PAR,781,MAD,14190,8848
150,PAR,800,THI,17343,10814
150,PAR,811,CAM,17579,10961
150,PAR,812,LAO,17768,11079
150,PAR,815,VNM,17701,11037
150,PAR,816,DRV,18241,11374
150,PAR,817,RVN,17692,11032
150,PAR,820,MAL,16692,10408
150,PAR,830,SIN,16666,10391
150,PAR,835,BRU,17571,10956
150,PAR,840,PHI,18772,11705
150,PAR,850,INS,16155,10073
150,PAR,860,ETM,16254,10135
150,PAR,900,AUL,12760,7956
150,PAR,910,PNG,15356,9575
150,PAR,920,NEW,10893,6792
150,PAR,935,VAN,13368,8335
150,PAR,940,SOL,14610,9110
150,PAR,950,FJI,12283,7659
150,PAR,983,MSI,14880,9278
150,PAR,986,PAL,17673,11020
150,PAR,987,FSM,15707,9793
150,PAR,990,WSM,13106,8172
155,CHL,2,USA,8015,4997
155,CHL,20,CAN,8725,5440
155,CHL,31,BHM,6392,3986
155,CHL,40,CUB,6368,3971
155,CHL,41,HAI,5750,3585
155,CHL,42,DOM,5729,3572
155,CHL,51,JAM,5711,3561
155,CHL,52,TRI,4958,3091
155,CHL,53,BAR,5270,3286
155,CHL,54,DMA,5267,3284
155,CHL,55,GRN,5109,3186
155,CHL,56,SLU,5313,3313
155,CHL,57,SVG,5242,3269
155,CHL,58,AAB,5646,3521
155,CHL,60,SKN,5662,3530
155,CHL,80,BLZ,5917,3690
155,CHL,70,MEX,6577,4101
155,CHL,90,GUA,5705,3557
155,CHL,91,HON,5537,3453
155,CHL,92,SAL,5568,3472
155,CHL,93,NIC,5292,3300
155,CHL,94,COS,4993,3113
155,CHL,95,PAN,4765,2971
155,CHL,100,COL,4207,2623
155,CHL,101,VEN,4805,2996
155,CHL,110,GUY,4656,2903
155,CHL,115,SUR,4619,2880
155,CHL,130,ECU,3767,2349
155,CHL,135,PER,2425,1512
155,CHL,140,BRA,3057,1906
155,CHL,145,BOL,1908,1190
155,CHL,150,PAR,1555,970
155,CHL,160,ARG,1131,706
155,CHL,165,URU,1346,840
155,CHL,200,UK,11618,7244
155,CHL,205,IRE,11397,7106
155,CHL,210,NTH,11947,7449
155,CHL,211,BEL,11802,7359
155,CHL,212,LUX,11894,7416
155,CHL,220,FRN,11558,7207
155,CHL,221,MNC,11622,7247
155,CHL,223,LIE,11961,7458
155,CHL,225,SWZ,11756,7330
155,CHL,230,SPN,10640,6635
155,CHL,232,AND,11148,6951
155,CHL,235,POR,10137,6321
155,CHL,255,GMY,12467,7774
155,CHL,260,GFR,11973,7466
155,CHL,265,GDR,12467,7774
155,CHL,290,POL,12948,8073
155,CHL,300,AUH,12456,7767
155,CHL,305,AUS,12456,7767
155,CHL,310,HUN,12604,7859
155,CHL,315,CZE,12432,7751
155,CHL,316,CZR,12432,7751
155,CHL,317,SLO,12512,7802
155,CHL,325,ITA,11842,7384
155,CHL,331,SNM,11970,7464
155,CHL,338,MLT,11696,7293
155,CHL,339,ALB,12373,7715
155,CHL,345,SER,12564,7834
155,CHL,341,MNG,12396,7729
155,CHL,343,MAC,12542,7820
155,CHL,344,CRO,12290,7663
155,CHL,345,YUG,12564,7834
155,CHL,346,BOS,12371,7713
155,CHL,349,SLV,12232,7627
155,CHL,350,GRC,12522,7808
155,CHL,352,CYP,13182,8219
155,CHL,355,BUL,12683,7908
155,CHL,359,MLD,13285,8284
155,CHL,360,RUM,12979,8093
155,CHL,365,RUS,14083,8781
155,CHL,366,EST,13392,8351
155,CHL,367,LAT,13277,8278
155,CHL,368,LIT,13294,8289
155,CHL,369,UKR,13500,8418
155,CHL,370,BLR,13401,8356
155,CHL,371,ARM,14289,8910
155,CHL,372,GRG,14318,8928
155,CHL,373,AZE,14733,9186
155,CHL,375,FIN,13428,8372
155,CHL,380,SWD,13027,8123
155,CHL,385,NOR,12643,7883
155,CHL,390,DEN,12552,7827
155,CHL,395,ICE,11606,7236
155,CHL,402,CAP,7363,4591
155,CHL,403,STP,8917,5560
155,CHL,404,GNB,7609,4744
155,CHL,411,EQG,9256,5771
155,CHL,420,GAM,7678,4788
155,CHL,432,MLI,8311,5182
155,CHL,433,SEN,7691,4796
155,CHL,434,BEN,8839,5511
155,CHL,435,MAA,8113,5058
155,CHL,436,NIR,9249,5767
155,CHL,437,CDI,8128,5068
155,CHL,438,GUI,7622,4753
155,CHL,439,BFO,8863,5526
155,CHL,450,LBR,7646,4767
155,CHL,451,SIE,7577,4725
155,CHL,452,GHA,8549,5331
155,CHL,461,TOG,8701,5426
155,CHL,471,CAO,9461,5899
155,CHL,475,NIG,8899,5549
155,CHL,481,GAB,9089,5667
155,CHL,482,CEN,10184,6350
155,CHL,483,CHA,10330,6441
155,CHL,484,CON,9385,5852
155,CHL,490,DRC,9385,5852
155,CHL,500,UGA,11226,7000
